Voyaging Satyr,Странствующий Сатир,Существо — Сатир Друид,{T}: разверните целевую землю.
Vulpine Goliath,Исполинская Лисица,Существо — Лиса,Пробивной удар
Warriors' Lesson,Урок Воинов,Мгновенное заклинание,"До конца хода не более двух целевых существ под вашим контролем получают способность «Каждый раз, когда это существо наносит боевые повреждения игроку, возьмите карту»."
Wavecrash Triton,Тритон-Волнолом,Существо — Мерфолк Чародей,"#Героизм# — Каждый раз, когда вы разыгрываете заклинание, целью которого является Тритон-Волнолом, поверните целевое существо под контролем оппонента. То существо не разворачивается во время следующего шага разворота контролирующего его игрока."
Whip of Erebos,Кнут Эреба,Легендарные Чары Артефакт,"Существа под вашим контролем имеют Цепь жизни.
{2}{B}{B}, {T}: верните целевую карту существа из вашего кладбища на поле битвы. Оно получает Ускорение. Изгоните его в начале следующего заключительного шага. Если оно должно покинуть поле битвы, изгоните его вместо того, чтобы поместить его в какую-либо другую зону. Активируйте эту способность только при возможности разыгрывать волшебство."
Wild Celebrants,Дикие Гуляки,Существо — Сатир,"Когда Дикие Гуляки выходят на поле битвы, вы можете уничтожить целевой артефакт."
Wingsteed Rider,Наездница Крылатого Скакуна,Существо — Человек Рыцарь,"Полет
#Героизм# — Каждый раз, когда вы разыгрываете заклинание, целью которого является Наездница Крылатого Скакуна, положите один жетон +1/+1 на Наездницу Крылатого Скакуна."
Witches' Eye,Ведьмин Глаз,Артефакт — Снаряжение,"Снаряженное существо имеет способность «{1}, {T}: предскажите 1». #(Чтобы предсказать 1, посмотрите верхнюю карту вашей библиотеки, затем вы можете положить ту карту в низ вашей библиотеки.)#
Снарядить {1}"
"Xenagos, the Reveler",Ксенаг Гуляка,Planeswalker — Ксенаг,"+1: добавьте Х маны в любой комбинации {R} и #(или)# 
{G} в ваше хранилище маны, где Х — количество существ под вашим контролем.
0: положите на поле битвы одну фишку существа 2/2 красный и зеленый Сатир с Ускорением.
-6: изгоните семь верхних карт вашей библиотеки. Вы можете положить любое количество находящихся среди них карт существ и #(или)# 
земель на поле битвы."
Academy Ruins,Руины Академии,Легендарная Земля,"{T}: Добавьте {C} в ваше хранилище маны.
{1}{U}, {T}: Положите целевую артефактную карту из вашего кладбища наверх вашей библиотеки."
AEther Web,Эфирная Паутина,Чары — Аура,"Миг #(Вы можете играть это заклинание в любое время, когда вы можете играть мгновенные заклинания.)#
Зачаровать существо
Зачарованное существо получает +1/+1, может блокировать как будто оно имеет полет и может блокировать существа с тенью как будто они не имеют тени."
AEtherflame Wall,Стена Эфирного Огня,Существо — Стена,"Защитник
Стена Эфирного Огня может блокировать существ с тенью, как будто они не имеют тени.
{R}: Стена Эфирного Огня получает +1/+0 до конца хода."
Amrou Scout,Разведчик Амру,Существо — Кискин Повстанец Разведчик,"{4}, {T}: Поищите в вашей библиотеке карту Повстанца с конвертированной мана-стоимостью не более 3 и положите ее в игру. Затем перемешайте вашу библиотеку."
Amrou Seekers,Исследователи Амру,Существо — Кискин Повстанец,Исследователи Амру могут быть блокированы только артефактными существами и/или белыми существами.
Ancestral Vision,Родовое Видение,Волшебство,"Родовое Видение является синим.
Отсрочка 4—{U} #(Вместо того чтобы сыграть эту карту из вашей руки, заплатите {U} и удалите ее из игры с четырьмя временными жетонами на ней. В начале вашего шага поддержки удалите один временной жетон. Когда вы удалите последний, сыграйте эту карту без оплаты ее мана-стоимости.)#
Целевой игрок берет три карты."
Angel's Grace,Благоволение Ангела,Мгновенное заклинание,"Мгновение ока #(До тех пор пока это заклинание находится в стеке, игроки не могут играть заклинания или активируемые способности, которые не являются мана-способностями.)#
Вы не можете проиграть, а ваши оппоненты не могут выиграть игру на этом ходу. До конца хода повреждения, уменьшающие ваше количество жизни до значения меньше 1, вместо этого уменьшают его до 1."
Ashcoat Bear,Бледношкурый Медведь,Существо — Медведь,"Миг #(Вы можете играть это заклинание в любое время, когда вы можете играть мгновенные заклинания.)#"
Aspect of Mongoose,Аспект Мангуста,Чары — Аура,"Зачаровать существо
Зачарованное существо не может быть целью заклинаний или способностей.
Когда Аспект Мангуста попадает на кладбище из игры, верните Аспект Мангуста в руку его владельца."
Assembly-Worker,Рабочий-сборщик,Артефактное Существо — Рабочий—сборщик,{T}: Целевой Рабочий-сборщик получает +1/+1 до конца хода.
Barbed Shocker,Шипастый Обжига,Существо — Насекомое,"Пробивной удар, ускорение
Когда Шипастый Обжига наносит повреждения игроку, этот игрок сбрасывает все карты в его или ее руке, затем берет такое же количество карт."
Basal Sliver,Базальная Щепка,Существо — Щепка,Все Щепки обладают способностью "Пожертвуйте это существо: Добавьте {B}{B} в ваше хранилище маны."
Basalt Gargoyle,Базальтовая Гаргулья,Существо — Гаргулья,"Полет
Эхо {2}{R} #(В начале вашего шага поддержки, если это существо попало под ваш контроль с момента начала вашего предыдущего шага поддержки, пожертвуйте его, если вы не заплатите его эхо-стоимость.)#
{R}: Базальтовая Гаргулья получает +0/+1 до конца хода."
Benalish Cavalry,Беналишская Кавалерия,Существо — Человек Рыцарь,"Обход #(Когда существо без обхода блокирует это существо, это блокирующее существо получает -1/-1 до конца хода.)#"
Bewilder,Замешательство,Мгновенное заклинание,"Целевое существо получает -3/-0 до конца хода.
Возьмите карту."
Blazing Blade Askari,Аскарский Храбрец,Существо — Человек Рыцарь,"Обход #(Когда существо без обхода блокирует это существо, это блокирующее существо получает -1/-1 до конца хода.)#
{2}: Аскарский Храбрец становится бесцветным до конца хода."
Bogardan Rager,Богарданское Неистовство,Существо — Элементаль,"Миг #(Вы можете играть это заклинание в любое время, когда вы можете играть мгновенные заклинания.)#
Когда Богарданское Неистовство входит в игру, целевое существо получает +4/+0 до конца хода."
Bonesplitter Sliver,Костедробящая Щепка,Существо — Щепка,Все Щепки получают +2/+0.
Brass Gnat,Латунный Москит,Артефактное Существо — Насекомое,"Полет
Латунный Москит не разворачивается во время вашего шага разворота.
В начале вашего шага поддержки вы можете заплатить {1}. Если вы это делаете, разверните Латунного Москита."
Brine Elemental,Морской Элементаль,Существо — Элементаль,"Оборотень {5}{U}{U} #(Вы можете играть эту карту лицом вниз как 2/2 существо за {3}. Переверните его лицом вверх в любой момент за его стоимость оборотня.)#
Когда Морской Элементаль переворачивается лицом вверх, каждый оппонент пропускает свой следующий шаг разворота."
Calciform Pools,Известняковые Заводи,Земля,"{T}: Добавьте {C} в ваше хранилище маны.
{1}, {T}: Положите накопительный жетон на Известняковые Заводи.
{1}, Удалите X накопительных жетонов с Известняковых Заводей : Добавьте X маны в любых комбинациях {W} и/или {U} в ваше хранилище маны."
Call to the Netherworld,Зов в Преисподнюю,Волшебство,"Верните целевую карту черного существа из вашего кладбища в вашу руку.
Бешенство {0} #(Если вы сбрасываете эту карту, вы можете сыграть ее за ее стоимость бешенства вместо того чтобы положить ее на ваше кладбище.)#"
Candles of Leng,Свечи из Ленга,Артефакт,"{4}, {T}: Покажите верхнюю карту вашей библиотеки. Если она имеет то же название, что и карта в вашем кладбище, положите ее на ваше кладбище. В противном случае возьмите карту."
Careful Consideration,Внимательное Рассмотрение,Мгновенное заклинание,"Целевой игрок берет четыре карты, затем сбрасывает три карты. Если вы сыграли это заклинание во время вашей основной фазы, вместо этого этот игрок берет четыре карты, затем сбрасывает две карты."
Castle Raptors,Замковые Хищники,Существо — Птица Солдат,"Полет
Пока Замковые Хищники не повернуты, они получают +0/+2."
Cavalry Master,Мастер Кавалерии,Существо — Человек Рыцарь,"Обход #(Когда существо без обхода блокирует это существо, тогда это блокирующее существо получает -1/-1 до конца хода.)#
Другие существа под вашим контролем с обходом получают обход. #(Каждый экземпляр обхода срабатывает отдельно.)#"
Celestial Crusader,Небесный Крестоносец,Существо — Дух,"Миг #(Вы можете играть это заклинание в любое время, когда вы можете играть мгновенные заклинания.)#
Мгновение ока #(До тех пор пока это заклинание находится в стеке, игроки не могут играть заклинания или активируемые способности, которые не являются мана-способностями.)#
Полет
Другие белые существа получают +1/+1."
Chameleon Blur,Пятно Хамелеона,Мгновенное заклинание,"Предотвратите все повреждения, которые существа будут наносить игрокам в этом ходу."
Children of Korlis,Дети Корлиса,Существо — Человек Повстанец Священник,"Пожертвуйте Детей Корлиса: Вы получаете столько жизни, сколько вы потеряли на этом ходу. #(Повреждения причиняют потерю жизни.)#"
Chronatog Totem,Тотем Хронатога,Артефакт,"{T}: Добавьте {U} в ваше хранилище маны.
{1}{U}: Тотем Хронатога становится 1/2 синим артефактным существом Атог до конца хода.
{0}: Тотем Хронатога получает +3/+3 до конца хода. Вы пропускаете ваш следующий ход. Играйте эту способность только один раз в ход и только если Тотем Хронатога является существом."
Chronosavant,Хрономудрец,Существо — Гигант,{1}{W}: Верните Хрономудреца из вашего кладбища в игру повернутым. Пропустите ваш следующий ход.
Clockspinning,Бег Часов,Мгновенное заклинание,"Выкуп {3} #(Играя это заклинание, вы можете заплатить дополнительно {3}. Если вы делаете это, положите эту карту в вашу руку, когда она разрешится.)#
Выберите жетон на целевом перманенте или отсроченной карте. Удалите этот жетон с этого перманента или карты или положите другой такой же жетон на него или нее."
Clockwork Hydra,Заводная Гидра,Артефактное Существо — Гидра,"Заводная Гидра входит в игру с четырьмя жетонами +1/+1 на ней.
Когда Заводная Гидра атакует или блокирует, снимите с нее один жетон +1/+1. Если вы это сделали, Заводная Гидра наносит 1 повреждение целевому существу или игроку.
{T}: Положите один +1/+1 жетон на Заводную Гидру."
Cloudchaser Kestrel,Заоблачная Пустельга,Существо — Птица,"Полет
Когда Заоблачная Пустельга входит в игру, уничтожьте целевые чары.
{W}: Целевой перманент становится белым до конца хода."
Coal Stoker,Угольный Кочегар,Существо — Элементаль,"Когда Угольный Кочегар входит в игру, если вы сыграли его из своей руки, добавьте {R}{R}{R} в ваше хранилище маны."
Conflagrate,Поджог,Волшебство,"Поджог наносит X повреждений, разделенных по вашему выбору между любым количеством целевых существ и/или игроков.
Воспоминание—{R}{R}, Сбросьте X карт. #(Вы можете играть эту карту из своего кладбища за ее стоимость воспоминания. Затем удалите ее из игры.)#"
Coral Trickster,Коралловый Мошенник,Существо — Мерфолк Бродяга,"Оборотень {U} #(Вы можете играть эту карту лицом вниз как 2/2 существо за {3}. Переверните ее лицом вверх в любой момент за ее стоимость оборотня.)#
Когда Коралловый Мошенник переворачивается лицом вверх, вы можете повернуть или развернуть целевой перманент."
Corpulent Corpse,Тучный Труп,Существо — Зомби,"Страх
Отсрочка 5—{B} #(Вместо того чтобы сыграть эту карту из вашей руки, вы можете заплатить {B} и удалить ее из игры с пятью временными жетонами на ней. В начале вашего шага поддержки удалите один временной жетон. Когда вы удалите последний, сыграйте эту карту без оплаты ее мана-стоимости. Она получает ускорение.)#"
Crookclaw Transmuter,Маг Изогнутого Когтя,Существо — Птица Чародей,"Миг #(Вы можете играть это заклинание в любое время, когда вы можете играть мгновенные заклинания.)#
Полет
Когда Маг Изогнутого Когтя входит в игру, поменяйте силу и защиту целевого существа до конца хода."
Curse of the Cabal,Проклятье Кабала,Волшебство,"Целевой игрок жертвует половину перманентов под его контролем, с округлением вниз.
Отсрочка 2—{2}{B}{B}
В начале каждого шага поддержки игрока, если Проклятье Кабала отсрочено, этот игрок может пожертвовать перманент. Если он или она делает это, положите два временных жетона на Проклятье Кабала."
Cyclopean Giant,Гигантский Циклоп,Существо — Зомби Гигант,"Когда Гигантский Циклоп попадает на кладбище из игры, целевая земля становится Болотом. Удалите Гигантского Циклопа из игры."
Dark Withering,Темное Испепеление,Мгновенное заклинание,"Уничтожьте целевое нечерное существо.
Бешенство {B} #(Если вы сбрасываете эту карту, вы можете сыграть ее за ее стоимость бешенства вместо того чтобы положить ее на ваше кладбище.)#"
D'Avenant Healer,Давнантский Лекарь,Существо — Человек Священник Лучник,"{T}: Давнантский Лекарь наносит 1 повреждение целевому атакующему или блокирующему существу.
{T}: Предотвратите следующее 1 повреждение, которое будет нанесено целевому существу или игроку на этом ходу."
Deathspore Thallid,Смертоносный Таллид,Существо — Зомби Плесень,"В начале вашего шага поддержки положите один жетон споры на Смертоносного Таллида.
Удалите три жетона спор со Смертоносного Таллида: Положите одну фишку существа 1/1 зеленого Сапролинга в игру.
Пожертвуйте Сапролинга: Целевое существо получает -1/-1 до конца хода."
Deep-Sea Kraken,Глубоководный Кракен,Существо — Кракен,"Глубоководный Кракен не блокируется.
Отсрочка 9—{2}{U}
Когда оппонент играет заклинание, если Глубоководный Кракен отсрочен, удалите с него один временной жетон."
Dementia Sliver,Слабоумная Щепка,Существо — Щепка,"Все Щепки обладают способностью ""{T}: Назовите карту. Целевой оппонент показывает одну случайную карту из своей руки. Eсли это названная карта, то этот игрок сбрасывает эту карту. Играйте эту способность только на вашем ходу."""
Demonic Collusion,Демонический Заговор,Волшебство,"#Выкуп# — Сбросьте две карты. #(Вы можете сбросить две карты при игре этого заклинания. Если вы это сделаете, положите эту карту в вашу руку в результате ее разрешения.)#
Поищите в вашей библиотеке карту и положите ее в вашу руку. Затем перетасуйте вашу библиотеку."
Detainment Spell,Тюремное Заклятие,Чары — Аура,"Зачаровать существо
Активируемые способности зачарованного существа не могут быть сыграны.
{1}{W}: Присоедините Тюремное Заклятие к целевому существу."
Divine Congregation,Божественная Встреча,Волшебство,"Вы получаете 2 жизни за каждое существо под контролем целевого игрока.
Отсрочка 5—{1}{W} #(Вместо того чтобы сыграть эту карту из вашей руки, вы можете заплатить {1}{W} и удалить ее из игры с пятью временными жетонами на ней. В начале вашего шага поддержки, удалите один временной жетон. Когда вы удалите последний, сыграйте эту карту без оплаты ее мана-стоимости.)#"
Draining Whelk,Канализационный Прыщ,Существо — Иллюзия,"Миг #(Вы можете играть это заклинание в любое время когда вы можете играть мгновенные заклинания.)#
Полет
Когда Канализационный Прыщ входит в игру, прервите целевое заклинание. Положите X +1/+1 жетонов на Канализационного Прыща, где X это конвертированная мана-стоимость прерванного заклинания."
"Dralnu, Lich Lord","Дралну, Лорд Лич",Легендарное Существо — Зомби Предводитель,"Если повреждения должны наноситься Дралну, вместо этого пожертвуйте такое же количество перманентов.
{T}: Целевая карта мгновенного заклинания или волшебства в вашем кладбище имеет Воспоминание до конца хода. Ее стоимость Воспоминания равняется ее мана-стоимости для игры. #(Вы можете играть выбранную карту из вашего кладбища за ее стоимость воспоминания. Затем удалите ее из игры.)#"
Dread Return,Ужасный Возврат,Волшебство,"Верните целевую карту существа из вашего кладбища в игру.
Воспоминание—Пожертвуйте три существа. #(Вы можете играть эту карту из вашего кладбища за ее стоимость воспоминания. Затем удалите ее из игры.)#"
Dreadship Reef,Риф Корабля Ужаса,Земля,"{T}: Добавьте {C} в ваше хранилище маны.
{1}, {T}: Положите накопительный жетон на Риф Корабля Ужаса.
{1}, Удалите X накопительных жетонов с Рифа Корабля Ужаса : Добавьте X маны в любых комбинациях {U} и/или {B} в ваше хранилище маны."
Dream Stalker,Охотник на Сны,Существо — Иллюзия,"Когда Охотник на Сны входит в игру, верните целевой перманент под вашим контролем в руку владельца."
Drifter il-Dal,Скиталец ил-Дал,Существо — Человек Чародей,"Тень #(Это существо может блокировать и быть заблокировано только существ#(ами)# 
с тенью.)#
В начале вашего шага поддержки пожертвуйте Скитальца ил-Дал, если вы не заплатите {U}."
Drudge Reavers,Наемный Грабитель,Существо — Скелет,"Миг #(Вы можете играть это заклинание в любое время когда вы можете играть мгновенные заклинания.)#
{B}: Регенерируйте Наемного Грабителя."
Durkwood Baloth,Дарквудский Балот,Существо — Зверь,"Отсрочка 5—{G} #(Вместо того чтобы сыграть эту карту из вашей руки, вы можете заплатить {G} и удалить ее из игры с пятью временными жетонами на ней. В начале вашего шага поддержки удалите один временной жетон. Когда вы удалите последний, сыграйте эту карту без оплаты ее мана-стоимости. Она имеет укорение.)#"
Durkwood Tracker,Дарквудский Охотник,Существо — Гигант,"{1}{G}, {T}: Если Дарквудский Охотник в игре, он наносит повреждения, равные его силе, целевому атакующему существу. Это существо наносит повреждения, равные его силе, Дарквудскому Охотнику."
Duskrider Peregrine,Сапсан Сумречных Наездников,Существо — Птица,"Полет, защита от черного
Отсрочка 3—{1}{W} #(Вместо того чтобы сыграть эту карту из вашей руки, вы можете заплатить {1}{W} и удалить ее из игры с тремя временными жетонами на ней. В начале вашего шага поддержки удалите один временной жетон. Когда вы удалите последний, сыграйте эту карту без оплаты ее мана-стоимости. Она получает ускорение.)#"
Empty the Warrens,Исход из Угодий,Волшебство,"Положите две фишки существа 1/1 красный Гоблин в игру.
Шторм #(Когда вы играете это заклинание, скопируйте его за каждое сыгранное в этом ходу заклинание.)#"
"Endrek Sahr, Master Breeder","Эндрек Сар, Мастер Труллевод",Легендарное Существо — Человек Чародей,"Когда вы играете заклинание существа, положите X фишек существ 1/1 черный Трулл в игру, где X — конвертированная мана-стоимость этого заклинания.
Кода вы контролируете семь или более Труллей, пожертвуйте Эндрека Сара, Мастера-труллевода."
Errant Doomsayers,Заблудшие Предвестники Гибели,Существо — Человек Повстанец,{T}: Поверните целевое существо с защитой 2 или меньше.
Errant Ephemeron,Заблудший Эфимерон,Существо — Иллюзия,"Полет
Отсрочка 4—{1}{U} #(Вместо того чтобы сыграть эту карту из вашей руки, вы можете заплатить {1}{U} и удалить ее из игры с четырмя временными жетонами на ней. В начале вашего шага поддержки, удалите один временной жетон. Когда вы удалите последний, сыграйте эту карту без оплаты ее мана-стоимости. Она получает ускорение.)#"
Evangelize,Проповедь Евангeлия,Волшебство,"Выкуп {2}{W}{W} #(Вы можете заплатить дополнительно {2}{W}{W} при игре этого заклинания. Если вы делаете это, положите эту карту в вашу руку, когда она разрешится.)#
Вы получаете контроль над целевым существом по выбору оппонента, которое находится под его или ее контролем."
Evil Eye of Urborg,Злой Глаз Урборга,Существо — Глаз,"Существа без типа Глаз под вашим контролем не могут атаковать.
Когда Злой Глаз Урборга блокируется существом, уничтожьте это существо."
Faceless Devourer,Безликий Пожиратель,Существо — Кошмар Ужас,"Тень #(Это существо может блокировать и быть заблокировано только существ#(ами)# 
с тенью.)#
Когда Безликий Пожиратель входит в игру, удалите другое целевое существо с тенью из игры.
Когда Безликий Пожиратель покидает игру, верните удаленную им карту в игру под контроль ее владельца"
Fallen Ideal,Павший Идеал,Чары — Аура,"Зачаровать существо
Зачарованное существо имеет полет и ""Пожертвуйте существо: Это существо получает +2/+1 до конца хода.""
Когда Павший Идеал попадает на кладбище из игры, верните Павший Идеал в руку его владельца."
Fathom Seer,Фантомный Провидец,Существо — Иллюзия,"Оборотень—Верните два Острова под вашим контролем в руку их владельцев. #(Вы можете играть эту карту лицом вниз как 2/2 существо за {3}. Переверните ее лицом вверх в любой момент за ее стоимость оборотня.)#
Когда Фантомный провидец поворачивается лицом вверх, возьмите две карты."
Feebleness,Немощность,Чары — Аура,"Миг #(Вы можете играть это заклинание в любое время когда вы можете играть мгновенные заклинания.)#
Зачаровать существо
Зачарованное существо получает -2/-1."
Firemaw Kavu,Огнедышащий Каву,Существо — Каву,"Эхо {5}{R} #(В начале вашего шага поддержки, если это существо попало под ваш контроль с момента начала вашего предыдущего шага поддержки, пожертвуйте его, если вы не заплатите его эхо-стоимость.)#
Когда Огнедышащий Каву входит в игру, он наносит 2 повреждения целевому существу.
Когда Огнедышащий Каву покидает игру, он наносит 4 повреждения целевому существу."
Firewake Sliver,Щепка с Огненным Следом,Существо — Щепка,"Все Щепки обладают способностями Ускорение и ""{1}, Пожертвуйте это существо: Целевая щепка получает +2/+2 до конца хода."""
Flagstones of Trokair,Плиты Трокайра,Легендарная Земля,"{T}: Добавьте {W} в ваше хранилище маны.
Когда Плиты Трокайра попадают на кладбище из игры, вы можете найти в вашей библиотеке карту Равнин и положить ее в игру повернутой. Если вы это сделали, перетасуйте вашу библиотеку."
Flamecore Elemental,Элементаль из Огня,Существо — Элементаль,"Эхо {2}{R}{R} #(В начале вашего шага поддержки, если это существо попало под ваш контроль с момента начала вашего предыдущего шага поддержки, пожертвуйте его, если вы не заплатите его эхо-стоимость.)#"
Fledgling Mawcor,Начинающий Чревовещатель,Существо — Зверь,"Полет
{T}: Начинающий Чревовещатель наносит 1 повреждение целевому существу или игроку.
Оборотень {U}{U} #(Вы можете играть эту карту лицом вниз как 2/2 существо за {3}. Переверните ее лицом вверх в любой момент за ее стоимость оборотня.)#"
Flickering Spirit,Мерцающий Дух,Существо — Дух,"Полет
{3}{W}: Удалите Мерцающего Духа из игры, затем верните его в игру под контролем его владельца."
Flowstone Channeler,Преобразователь Магического Камня,Существо — Человек Заклинатель,"{1}{R}, {T}, Сбросьте карту: Целевое существо получает +1/-1 и Ускорение до конца хода."
Fool's Demise,Кончина Дурака,Чары — Аура,"Зачаровать существо
Когда зачарованное существо попадает на кладбище, верните это существо в игру под вашим контролем.
Когда Кончина Дурака попадает на кладбище из игры, верните Кончину Дурака в руку ее владельца."
Foriysian Interceptor,Форисиаский Перехватчик,Существо — Человек Солдат,"Миг #(Вы можете играть это заклинание в любое время, когда вы можете играть мгновенные заклинания.)#
Защитник
Форисианский Перехватчик может блокировать дополнительное существо."
Foriysian Totem,Форисианский Тотем,Артефакт,"{T}: Добавьте {R} в ваше хранилище маны.
{4}{R}: Форисианский Тотем становится артефактным существом 4/4 красный Гигант с Пробивным Ударом до конца хода.
До тех пор пока Форисианский Тотем является существом, он может блокировать дополнительное существо."
Fortune Thief,Воришка Состояния,Существо — Человек Бродяга,"Повреждения, которые уменьшают вашу жизнь до значения менее 1, вместо этого уменьшают ее до 1.
Оборотень {R}{R} #(Вы можете играть эту карту лицом вниз как 2/2 существо за {3}. Переверните ее лицом вверх в любой момент за ее стоимость оборотня.)#"
Fungal Reaches,Грибные Угодья,Земля,"{T}: Добавьте {C} в ваше хранилище маны.
{1}, {T}: Положите накопительный жетон на Грибные Угодья.
{1}, Удалите X накопительных жетонов с Грибных Угодий: Добавьте X маны в любых комбинациях {R} и/или {G} в ваше хранилище маны."
Fungus Sliver,Плесневая Щепка,Существо — Плесень Щепка,"Все Щепки обладают способностью ""Когда это существо наносит повреждения, положите на него жетон +1/+1."" #(Повреждения наносятся до того как кладется жетон.)#"
Fury Sliver,Яростная Щепка,Существо — Щепки,Все Щепки обладают способностью Двойной Удар.
Gauntlet of Power,Перчатка Силы,Артефакт,"При входе Перчаток Силы в игру выберите цвет.
Существа выбранного цвета получают +1/+1.
Когда базовая земля поворачивается для получения маны выбранного цвета, контролирующий ее игрок добавляет одну ману этого же цвета в свое хранилище маны."
Gaze of Justice,Взор Справедливости,Волшебство,"В качестве дополнительной стоимости для игры Взора Справедливости поверните три неповернутых белых существа под вашим контролем.
Удалите целевое существо из игры.
Воспоминание {5}{W} #(Вы можете играть эту карту из вашего кладбища за ее стоимость воспоминания. Затем уберите ее из игры.)#"
Gemhide Sliver,Щепка Цвета Самоцветов,Существо — Щепка,Все Щепки обладают способностью "{T}: Добавьте одну ману любого цвета в ваше хранилище маны."
Gemstone Caverns,Самоцветные Пещеры,Легендарная Земля,"Если Самоцветные Пещеры пришли к вам в начальную руку и вы не ходите первым, вы можете начать игру с Самоцветными Пещерами в игре с одним жетоном удачи на них. Если вы это сделали, уберите одну карту в вашей руке из игры.
{T}: Добавьте {C} в ваше хранилище маны. Если на Самоцветных Пещерах есть жетон удачи, добавьте вместо этого одну ману любого цвета в ваше хранилище маны."
Ghitu Firebreathing,Огненное Дыхание Гиту,Чары — Аура,"Миг #(Вы можете играть это заклинание в любое время, когда вы можете играть мгновенные заклинания.)#
Зачаровать существо
{R}: Зачарованное существо получает +1/+0 до конца хода.
{R}: Верните Огненное Дыхание Гиту в руку владельца."
Ghostflame Sliver,Щепка Призрачного Огня,Существо — Щепка,Все Щепки бесцветные.
Glass Asp,Стеклянная Гадюка,Существо — Змея,"Когда Стеклянная Гадюка наносит боевые повреждения игроку, этот игрок теряет 2 жизни в начале своего следующего шага взятия карты, если он или она до этого шага не заплатит {2}."
Goblin Skycutter,Гоблин Зенитчик,Существо — Гоблин Воин,Пожертвуйте Гоблина Зенитчика: Гоблин Зенитчик наносит 2 повреждения целевому существу с полетом. Это существо теряет полет до конца хода.
Gorgon Recluse,Гаргона Отшельница,Существо — Горгона,"Когда Горгона Отшельница блокирует или становится заблокированной не черным существом, уничтожьте это существо в конце боя.
Бешенство {B}{B} #(Если вы сбрасываете эту карту, вы можете сыграть ее за ее стоимость бешенства вместо того чтобы положить ее на ваше кладбище.)#"
