Highland Berserker,高地の狂戦士,クリーチャー ― 人間・狂戦士・同盟者,高地の狂戦士か他の同盟者が１体あなたのコントロール下で戦場に出るたび、あなたは「あなたがコントロールする同盟者・クリーチャーは、ターン終了時まで先制攻撃を得る。」を選んでもよい。
Ior Ruin Expedition,アイオーの廃墟の探検,エンチャント,"上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、あなたはアイオーの廃墟の探検の上に探索カウンターを１個置いてもよい。
アイオーの廃墟の探検を、その上から探索カウンターを３個取り除いて生け贄に捧げる：カードを２枚引く。"
Kabira Evangel,カビーラの福音者,クリーチャー ― 人間・クレリック・同盟者,カビーラの福音者か他の同盟者があなたのコントロール下で戦場に出るたび、あなたは色を１色選んでもよい。 そうした場合、あなたがコントロールする同盟者はターン終了時までプロテクション（その選ばれた色）を得る。
"Kalitas, Bloodchief of Ghet",ゲトの血の長、カリタス,伝説のクリーチャー ― 吸血鬼・戦士,"{B}{B}{B}, {T}：クリーチャー１体を対象とし、それを破壊する。 これによりそのクリーチャーがいずれかの墓地に置かれた場合、黒の吸血鬼・クリーチャー・トークンを１体戦場に出す。 それのパワーはそのクリーチャーのパワーに等しく、それのタフネスはそのクリーチャーのタフネスに等しい。"
Kazandu Blademaster,カザンドゥの刃の達人,クリーチャー ― 人間・兵士・同盟者,"先制攻撃、警戒
カザンドゥの刃の達人か他の同盟者が１体あなたのコントロール下で戦場に出るたび、あなたはカザンドゥの刃の達人の上に＋１/＋１カウンターを１個置いてもよい。"
Kazuul Warlord,カズールの大将軍,クリーチャー ― ミノタウルス・戦士・同盟者,カズールの大将軍か他の同盟者が１体あなたのコントロール下で戦場に出るたび、あなたはあなたがコントロールする各同盟者・クリーチャーの上に、それぞれ＋１/＋１カウンターを１個置いてもよい。
Khalni Gem,カルニの宝石,アーティファクト,"カルニの宝石が戦場に出たとき、あなたがコントロールする土地を２つオーナーの手札に戻す。
{T}：あなたのマナ・プールに、好きな色１色のマナ２点を加える。"
Kor Outfitter,コーの装具役,クリーチャー ― コー・兵士,コーの装具役が戦場に出たとき、あなたがコントロールする装備品１つとあなたがコントロールするクリーチャー１体を対象とし、その前者をその後者につける。
Landbind Ritual,土地縛りの儀式,ソーサリー,あなたはあなたがコントロールする平地１つにつき２点のライフを得る。
Lavaball Trap,溶岩の玉の罠,インスタント ― 罠,"このターン、いずれかの対戦相手が自分のコントロール下で２つ以上の土地を戦場に出した場合、あなたは溶岩の玉の罠のマナ・コストを支払うのではなく、{3}{R}{R}を支払ってもよい。
土地２つを対象とし、それらを破壊する。 溶岩の玉の罠は各クリーチャーにそれぞれ４点のダメージを与える。"
Lethargy Trap,無気力の罠,インスタント ― 罠,"３体以上のクリーチャーが攻撃している場合、あなたは無気力の罠のマナ・コストを支払うのではなく、{U}を支払ってもよい。
攻撃しているクリーチャーはターン終了時まで－３/－０の修整を受ける。"
Living Tsunami,生きている津波,クリーチャー ― エレメンタル,"飛行
あなたのアップキープの開始時に、あなたがコントロールする土地１つをオーナーの手札に戻さないかぎり、生きている津波を生け贄に捧げる。"
Lotus Cobra,水蓮のコブラ,クリーチャー ― 蛇,上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、あなたはあなたのマナ・プールに好きな色１色のマナ１点を加えてもよい。
Lullmage Mentor,凪魔道士の導師,クリーチャー ― マーフォーク・ウィザード,"あなたがコントロールする呪文や能力が呪文を１つ打ち消すたび、あなたは青の１/１のマーフォーク・クリーチャー・トークンを１体戦場に出してもよい。
あなたがコントロールするアンタップ状態のマーフォークを７体タップする：呪文１つを対象とし、それを打ち消す。"
Luminarch Ascension,光輝王の昇天,エンチャント,"各対戦相手の終了ステップの開始時に、このターンあなたがライフを失っていない場合、あなたは光輝王の昇天の上に探索カウンターを１個置いてもよい。 （ダメージによりライフは失われる。）
{1}{W}：飛行を持つ白の４/４の天使・クリーチャー・トークンを１体戦場に出す。 この能力は、光輝王の昇天の上に４個以上の探索カウンターが置かれている場合にのみ起動できる。"
Magma Rift,マグマの裂け目,ソーサリー,"マグマの裂け目を唱えるための追加コストとして、土地を１つ生け贄に捧げる。
クリーチャー１体を対象とする。マグマの裂け目はそれに５点のダメージを与える。"
"Magosi, the Waterveil",水の帳、マゴーシ,土地,"水の帳、マゴーシはタップ状態で戦場に出る。
{T}：あなたのマナ・プールに{U}を加える。
{U}, {T}：水の帳、マゴーシの上に永劫カウンターを１個置く。 あなたの次のターンを飛ばす。
{T}, 水の帳、マゴーシを、その上の永劫カウンターを１個取り除いてオーナーの手札に戻す：このターンに続いて追加の１ターンを行う。"
Makindi Shieldmate,マキンディの盾の仲間,クリーチャー ― コー・兵士・同盟者,"防衛
マキンディの盾の仲間か他の同盟者が１体あなたのコントロール下で戦場に出るたび、あなたはマキンディの盾の仲間の上に＋１/＋１カウンターを１個置いてもよい。"
Malakir Bloodwitch,マラキールの血魔女,クリーチャー ― 吸血鬼・シャーマン,"飛行、プロテクション（白）
マラキールの血魔女が戦場に出たとき、各対戦相手はそれぞれ、あなたがコントロールする吸血鬼の総数に等しい点数のライフを失う。 あなたはこれにより失われたライフに等しい点数のライフを得る。"
Marsh Flats,湿地の干潟,土地,"{T}, ライフを１点支払う, 湿地の干潟を生け贄に捧げる：あなたのライブラリーから平地カードか沼カードを１枚探し、それを戦場に出す。 その後あなたのライブラリーを切り直す。"
Merfolk Seastalkers,マーフォークの海忍び,クリーチャー ― マーフォーク・スカウト,"島渡り
{2}{U}：飛行を持たないクリーチャー１体を対象とし、それをタップする。"
Mind Sludge,精神ヘドロ,ソーサリー,プレイヤー１人を対象とする。そのプレイヤーはあなたがコントロールする沼１つにつきカードを１枚捨てる。
Mindbreak Trap,精神壊しの罠,インスタント ― 罠,"このターン、いずれかの対戦相手が３つ以上の呪文を唱えていた場合、あなたは精神壊しの罠のマナ・コストを支払うのではなく、{0}を支払ってもよい。
望む数の呪文を対象とし、それらを追放する。"
Mindless Null,愚鈍な虚身,クリーチャー ― ゾンビ,あなたが吸血鬼をコントロールしていないかぎり、愚鈍な虚身ではブロックできない。
Mire Blight,ぬかるみの荒廃,エンチャント ― オーラ,"エンチャント（クリーチャー）
エンチャントされているクリーチャーにダメージが与えられるたび、それを破壊する。"
Misty Rainforest,霧深い雨林,土地,"{T}, ライフを１点支払う, 霧深い雨林を生け贄に捧げる：あなたのライブラリーから森カードか島カードを１枚探し、それを戦場に出す。 その後あなたのライブラリーを切り直す。"
Molten Ravager,溶鉄の荒廃者,クリーチャー ― エレメンタル,{R}：溶鉄の荒廃者はターン終了時まで＋１/＋０の修整を受ける。
Murasa Pyromancer,ムラーサの紅蓮術士,クリーチャー ― 人間・シャーマン・同盟者,ムラーサの紅蓮術士か他の同盟者が１体あなたのコントロール下で戦場に出るたび、クリーチャー１体を対象とする。あなたは「ムラーサの紅蓮術士はそれに、あなたがコントロールする同盟者の総数に等しい点数のダメージを与える。」を選んでもよい。
Needlebite Trap,噛み針の罠,インスタント ― 罠,"このターン、いずれかの対戦相手がライフを得ていた場合、あなたは噛み針の罠のマナ・コストを支払うのではなく、{B}を支払ってもよい。
プレイヤー１人を対象とする。そのプレイヤーは５点のライフを失い、あなたは５点のライフを得る。"
Nimana Sell-Sword,ニマーナの売剣,クリーチャー ― 人間・戦士・同盟者,ニマーナの売剣か他の同盟者が１体あなたのコントロール下で戦場に出るたび、あなたはニマーナの売剣の上に＋１/＋１カウンターを１個置いてもよい。
Nimbus Wings,雨雲の翼,エンチャント ― オーラ,"エンチャント（クリーチャー）
エンチャントされているクリーチャーは、＋１/＋２の修整を受けるとともに飛行を持つ。"
Nissa Revane,ニッサ・レヴェイン,プレインズウォーカー ― ニッサ,"+1:あなたのライブラリーから、「ニッサに選ばれし者」という名前のカードを１枚探し、それを戦場に出す。 その後あなたのライブラリーを切り直す。
+1:あなたはあなたがコントロールするエルフ１体につき２点のライフを得る。
-7:あなたのライブラリーから望む数のエルフ・クリーチャー・カードを探し、それらを戦場に出す。 その後あなたのライブラリーを切り直す。"
Nissa's Chosen,ニッサに選ばれし者,クリーチャー ― エルフ・戦士,ニッサに選ばれし者が戦場からいずれかの墓地に置かれる場合、代わりにそれをオーナーのライブラリーの一番下に置く。
Noble Vestige,気高き面影,クリーチャー ― スピリット,"飛行
{T}：プレイヤー１人を対象とする。このターン、次にそのプレイヤーに与えられるダメージを１点軽減する。"
"Ob Nixilis, the Fallen",堕ちたる者、オブ・ニクシリス,伝説のクリーチャー ― デーモン,上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、プレイヤー１人を対象とする。あなたは「そのプレイヤーは３点のライフを失う。」を選んでもよい。 そうした場合、堕ちたる者、オブ・ニクシリスの上に＋１/＋１カウンターを３個置く。
Obsidian Fireheart,黒曜石の火心,クリーチャー ― エレメンタル,{1}{R}{R}：猛火カウンターが置かれていない土地１つを対象とし、それの上に猛火カウンターを１個置く。 その土地の上に猛火カウンターが置かれているかぎり、それは「あなたのアップキープの開始時に、この土地はあなたに１点のダメージを与える。」を持つ。 （この土地は、黒曜石の火心が戦場を離れた後も燃え続ける。）
Ondu Cleric,オンドゥの僧侶,クリーチャー ― コー・クレリック・同盟者,オンドゥの僧侶か他の同盟者が１体戦場に出るたび、あなたはあなたがコントロールする同盟者の総数に等しい点数のライフを得てもよい。
Oracle of Mul Daya,ムル・ダヤの巫女,クリーチャー ― エルフ・シャーマン,"あなたは自分の各ターンに、追加の土地を１つプレイしてもよい。
あなたのライブラリーの一番上のカードを公開したままプレイする。
あなたのライブラリーの一番上のカードが土地カードである場合、あなたはそれをプレイしてもよい。"
Oran-Rief Survivalist,オラン＝リーフの生き残り,クリーチャー ― 人間・戦士・同盟者,オラン＝リーフの生き残りか他の同盟者が１体あなたのコントロール下で戦場に出るたび、あなたはオラン＝リーフの生き残りの上に＋１/＋１カウンターを１個置いてもよい。
Piranha Marsh,ピラニアの湿地,土地,"ピラニアの湿地はタップ状態で戦場に出る。
ピラニアの湿地が戦場に出たとき、プレイヤー１人を対象とする。そのプレイヤーは１点のライフを失う。
{T}：あなたのマナ・プールに{B}を加える。"
Pitfall Trap,落とし穴の罠,インスタント ― 罠,"ちょうど１体のクリーチャーが攻撃している場合、あなたは落とし穴の罠のマナ・コストを支払うのではなく、{W}を支払ってもよい。
飛行を持たない攻撃クリーチャー１体を対象とし、それを破壊する。"
Primal Bellow,原初の怒声,インスタント,クリーチャー１体を対象とする。それはターン終了時まで、あなたがコントロールする森１つにつき＋１/＋１の修整を受ける。
Pyromancer Ascension,紅蓮術士の昇天,エンチャント,"あなたがあなたの墓地にあるいずれかのカードと同じ名前を持つインスタント呪文かソーサリー呪文を１つ唱えるたび、あなたは紅蓮術士の昇天の上に探索カウンターを１個置いてもよい。
紅蓮術士の昇天の上に探索カウンターが２個以上置かれている状態であなたがインスタント呪文かソーサリー呪文を１つ唱えるたび、あなたはその呪文をコピーしてもよい。
あなたはそのコピーの新しい対象を選んでもよい。"
Quest for Ancient Secrets,古き秘密の探索,エンチャント,"カードが１枚いずれかの領域からあなたの墓地に置かれるたび、あなたは古き秘密の探索の上に探索カウンターを１個置いてもよい。
古き秘密の探索を、その上から探索カウンターを５個取り除いて生け贄に捧げる：プレイヤー１人を対象とする。そのプレイヤーは自分の墓地を自分のライブラリーに加えて切り直す。"
Quest for Pure Flame,純なる炎の探索,エンチャント,"あなたがコントロールするいずれかの発生源がいずれかの対戦相手にダメージを与えるたび、あなたは純なる炎の探索の上に探索カウンターを１個置いてもよい。
純なる炎の探索を、その上から探索カウンターを４個取り除いて生け贄に捧げる：このターン、あなたがコントロールするいずれかの発生源がいずれかのクリーチャーかプレイヤーにダメージを与える場合、代わりにそれはその２倍の点数のダメージをそのクリーチャーやプレイヤーに与える。"
Quest for the Gemblades,輝刃の探索,エンチャント,"あなたがコントロールするクリーチャーが１体、いずれかのクリーチャーに戦闘ダメージを与えるたび、あなたは輝刃の探索の上に探索カウンターを１個置いてもよい。
輝刃の探索を、その上から探索カウンターを１個取り除いて生け贄に捧げる：クリーチャー１体を対象とし、それの上に＋１/＋１カウンターを４個置く。"
Quest for the Gravelord,墓所王の探索,エンチャント,"クリーチャーが１体戦場からいずれかの墓地に置かれるたび、あなたは墓所王の探索の上に探索カウンターを１個置いてもよい。
墓所王の探索を、その上から探索カウンターを３個取り除いて生け贄に捧げる：黒の５/５のゾンビ・巨人・クリーチャー・トークンを１体戦場に出す。"
Quest for the Holy Relic,聖なる秘宝の探索,エンチャント,"あなたがクリーチャー呪文を１つ唱えるたび、あなたは聖なる秘宝の探索の上に探索カウンターを１個置いてもよい。
聖なる秘宝の探索を、その上から探索カウンターを５個取り除いて生け贄に捧げる：あなたのライブラリーから装備品カードを１つ探し、それを戦場に出し、それをあなたがコントロールするいずれかのクリーチャーにつける。 その後あなたのライブラリーを切り直す。"
Ravenous Trap,貪欲な罠,インスタント ― 罠,"このターン、いずれかの対戦相手が３枚以上のカードをいずれかの領域から自分の墓地に置いていた場合、あなたは貪欲な罠のマナ・コストを支払うのではなく、{0}を支払ってもよい。
プレイヤー１人を対象とし、そのプレイヤーの墓地にあるすべてのカードを追放する。"
Roil Elemental,乱動の精霊,クリーチャー ― エレメンタル,"飛行
上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、クリーチャー１体を対象とする。あなたは「あなたが乱動の精霊をコントロールしているかぎり、それのコントロールを得る。」を選んでもよい。"
Ruinous Minotaur,破滅的なミノタウルス,クリーチャー ― ミノタウルス・戦士,破滅的なミノタウルスがいずれかの対戦相手にダメージを与えるたび、あなたは土地を１つ生け贄に捧げる。
Runeflare Trap,ルーン炎の罠,インスタント ― 罠,"このターン、いずれかの対戦相手が３枚以上のカードを引いていた場合、あなたはルーン炎の罠のマナ・コストを支払うのではなく、{R}を支払ってもよい。
プレイヤー１人を対象とする。ルーン炎の罠はそのプレイヤーに、そのプレイヤーの手札のカードの枚数に等しい点数のダメージを与える。"
Sadistic Sacrament,サディストの聖餐,ソーサリー,"キッカー {7} （あなたはこの呪文を唱えるに際し、追加で{7}を支払ってもよい。）
プレイヤー１人を対象とする。そのプレイヤーのライブラリーから最大３枚までのカードを探し、それらを追放し、その後そのプレイヤーは自分のライブラリーを切り直す。 サディストの聖餐がキッカーされている場合、代わりにそのプレイヤーのライブラリーから最大15枚までのカードを探し、それらを追放し、その後そのプレイヤーは自分のライブラリーを切り直す。"
Savage Silhouette,野蛮な影法師,エンチャント ― オーラ,"エンチャント（クリーチャー）
エンチャントされているクリーチャーは、＋２/＋２の修整を受けるとともに「{1}{G}：このクリーチャーを再生する。」を持つ。"
Scalding Tarn,沸騰する小湖,土地,"{T}, ライフを１点支払う, 沸騰する小湖を生け贄に捧げる：あなたのライブラリーから島カードか山カードを１枚探し、それを戦場に出す。 その後あなたのライブラリーを切り直す。"
Scythe Tiger,鎌虎,クリーチャー ― 猫,"被覆 （このクリーチャーは呪文や能力の対象にならない）
鎌虎が戦場に出たとき、あなたが土地を１つ生け贄に捧げないかぎり、鎌虎を生け贄に捧げる。"
Sea Gate Loremaster,海門の伝承師,クリーチャー ― マーフォーク・ウィザード・同盟者,{T}：あなたがコントロールする同盟者１体につきカードを１枚引く。
Seascape Aerialist,海景の曲芸士,クリーチャー ― マーフォーク・ウィザード・同盟者,海景の曲芸士か他の同盟者が１体あなたのコントロール下で戦場に出るたび、あなたは「あなたがコントロールする同盟者・クリーチャーは、ターン終了時まで飛行を得る。」を選んでもよい。
Seismic Shudder,地鳴りの揺るぎ,インスタント,地鳴りの揺るぎは飛行を持たない各クリーチャーに、それぞれ１点のダメージを与える。
Shatterskull Giant,髑髏砕きの巨人,クリーチャー ― 巨人・戦士,
Shepherd of the Lost,迷いし者の番人,クリーチャー ― 天使,飛行、先制攻撃、警戒
Shieldmate's Blessing,盾の仲間の祝福,インスタント,クリーチャー１体かプレイヤー１人を対象とする。このターン、それに与えられる次のダメージを３点軽減する。
Shoal Serpent,浅瀬の海蛇,クリーチャー ― 海蛇,"防衛
上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、浅瀬の海蛇はターン終了時まで防衛を失う。"
Sky Ruin Drake,空の遺跡のドレイク,クリーチャー ― ドレイク,飛行
Soul Stair Expedition,魂の階段の探検,エンチャント,"上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、あなたは魂の階段の探検の上に探索カウンターを１個置いてもよい。
魂の階段の探検を、その上から探索カウンターを３個取り除いて生け贄に捧げる：あなたの墓地にあるクリーチャー・カードを最大２枚まで対象とし、それらをあなたの手札に戻す。"
Spell Pierce,呪文貫き,インスタント,クリーチャーでない呪文１つを対象とする。そのコントローラーが{2}を支払わない限り、それを打ち消す。
Sphinx of Lost Truths,失われた真実のスフィンクス,クリーチャー ― スフィンクス,"キッカー {1}{U} （あなたはこの呪文を唱えるに際し、追加で{1}{U}を支払ってもよい。）
飛行
失われた真実のスフィンクスが戦場に出たとき、カードを３枚引く。 その後、それがキッカーされていない場合、カードを３枚捨てる。"
Spreading Seas,広がりゆく海,エンチャント ― オーラ,"エンチャント（土地）
広がりゆく海が戦場に出たとき、カードを１枚引く。
エンチャントされている土地は島である。"
Steppe Lynx,ステップのオオヤマネコ,クリーチャー ― 猫,上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、ステップのオオヤマネコはターン終了時まで＋２/＋２の修整を受ける。
Summoning Trap,召喚の罠,インスタント ― 罠,"このターン、あなたが唱えたクリーチャー呪文が、いずれかの対戦相手がコントロールするいずれかの呪文や能力に打ち消されていた場合、あなたは召喚の罠のマナ・コストを支払うのではなく、{0}を支払ってもよい。
あなたのライブラリーの一番上から７枚のカードを見る。 あなたは、それらの中にあるクリーチャー・カードを１枚戦場に出してもよい。 残りをあなたのライブラリーの一番下に望む順番で置く。"
Sunspring Expedition,陽の泉の探検,エンチャント,"上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、あなたは陽の泉の探検の上に探索カウンターを１個置いてもよい。
陽の泉の探検を、その上から探索カウンターを３個取り除いて生け贄に捧げる：あなたは８点のライフを得る。"
Surrakar Marauder,サラカーの匪賊,クリーチャー ― サラカー,上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、サラカーの匪賊はターン終了時まで威嚇を得る。 （それはアーティファクト・クリーチャーかそれと共通の色を持つクリーチャー以外にはブロックされない。）
Tanglesap,絡め汁,インスタント,このターン、トランプルを持たないクリーチャーから与えられるすべての戦闘ダメージを軽減する。
Teetering Peaks,ぐらつく峰,土地,"ぐらつく峰はタップ状態で戦場に出る。
ぐらつく峰が戦場に出たとき、クリーチャー１体を対象とする。それはターン終了時まで＋２/＋０の修整を受ける。
{T}：あなたのマナ・プールに{R}を加える。"
Tempest Owl,嵐のフクロウ,クリーチャー ― 鳥,"キッカー {4}{U} （あなたはこの呪文を唱えるに際し、追加で{4}{U}を支払ってもよい。）
飛行
嵐のフクロウが戦場に出たとき、それがキッカーされている場合、最大３つまでのパーマネントを対象とし、それらをタップする。"
Timbermaw Larva,大木口の幼生,クリーチャー ― ビースト,大木口の幼生が攻撃するたび、それはターン終了時まで、あなたがコントロールする森１つにつき＋１/＋１の修整を受ける。
Trailblazer's Boots,先駆者の長靴,アーティファクト ― 装備品,"装備しているクリーチャーは基本でない土地渡りを持つ。 （それは防御プレイヤーが基本でない土地をコントロールしているかぎりブロックされない。）
装備 {2}"
Trapfinder's Trick,罠探しの計略,ソーサリー,プレイヤー１人を対象とする。そのプレイヤーは自分の手札を公開し、すべての罠カードを捨てる。
Trapmaker's Snare,罠師の引き込み,インスタント,あなたのライブラリーから罠カードを１枚探し、それを公開してあなたの手札に加える。 その後あなたのライブラリーを切り直す。
Trusty Machete,信頼おける山刀,アーティファクト ― 装備品,"装備しているクリーチャーは＋２/＋１の修整を受ける。
装備 {2}"
Tuktuk Grunts,タクタクの唸り屋,クリーチャー ― ゴブリン・戦士・同盟者,"速攻
タクタクの唸り屋か他の同盟者が１体あなたのコントロール下で戦場に出るたび、あなたはタクタクの唸り屋の上に＋１/＋１カウンターを１個置いてもよい。"
Turntimber Ranger,変わり樹のレインジャー,クリーチャー ― エルフ・スカウト・同盟者,変わり樹のレインジャーか他の同盟者が１体あなたのコントロール下で戦場に出るたび、あなたは緑の２/２の狼・クリーチャー・トークンを１体戦場に出してもよい。 そうした場合、変わり樹のレインジャーの上に＋１/＋１カウンターを１個置く。
Umara Raptor,ウマーラの猛禽,クリーチャー ― 鳥・同盟者,"飛行
ウマーラの猛禽か他の同盟者が１体あなたのコントロール下で戦場に出るたび、あなたはウマーラの猛禽の上に＋１/＋１カウンターを１個置いてもよい。"
Unstable Footing,不安定な足場,インスタント,"キッカー {3}{R} （あなたはこの呪文を唱えるに際し、追加で{3}{R}を支払ってもよい。）
このターン、ダメージは軽減できない。 不安定な足場がキッカーされている場合、プレイヤー１人を対象とする。不安定な足場はそのプレイヤーに５点のダメージを与える。"
"Valakut, the Molten Pinnacle",溶鉄の尖峰、ヴァラクート,土地,"溶鉄の尖峰、ヴァラクートはタップ状態で戦場に出る。
山が１つあなたのコントロール下で戦場に出るたび、あなたが他に少なくとも５つ以上の山をコントロールしている場合、クリーチャー１体かプレイヤー１人を対象とする。あなたは「溶鉄の尖峰、ヴァラクートはそれに３点のダメージを与える。」を選んでもよい。
{T}：あなたのマナ・プールに{R}を加える。"
Verdant Catacombs,新緑の地下墓地,土地,"{T}, ライフを１点支払う, 新緑の地下墓地を生け贄に捧げる：あなたのライブラリーから沼カードか森カードを１枚探し、それを戦場に出す。 その後あなたのライブラリーを切り直す。"
Warren Instigator,巣穴の煽動者,クリーチャー ― ゴブリン・狂戦士,"二段攻撃
巣穴の煽動者がいずれかの対戦相手にダメージを与えるたび、あなたはあなたの手札にあるゴブリン・クリーチャー・カードを１枚戦場に出してもよい。"
Windborne Charge,風をまとう突撃,ソーサリー,あなたがコントロールするクリーチャー２体を対象とする。ターン終了時まで、それらはそれぞれ＋２/＋２の修整を受けるとともに飛行を得る。
Windrider Eel,風乗りの長魚,クリーチャー ― 魚,"飛行
上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、風乗りの長魚はターン終了時まで＋２/＋２の修整を受ける。"
World Queller,世界を鎮める者,クリーチャー ― アバター,あなたのアップキープの開始時に、あなたはカード・タイプを１つ選んでもよい。 そうした場合、各プレイヤーはそれぞれそのタイプのパーマネントを１つ生け贄に捧げる。
Zektar Shrine Expedition,ゼクター祭殿の探検,エンチャント,"上陸 ― 土地が１つあなたのコントロール下で戦場に出るたび、あなたはゼクター祭殿の探検の上に探索カウンターを１個置いてもよい。
ゼクター祭殿の探検を、その上から探索カウンターを３個取り除いて生け贄に捧げる：速攻とトランプルを持つ赤の７/１のエレメンタル・クリーチャー・トークンを１体戦場に出す。 次の終了ステップの開始時に、それを追放する。"
Zendikar Farguide,ゼンディカーの彼方導き,クリーチャー ― エレメンタル,森渡り
Advantageous Proclamation,好都合な宣言,策略,"（この策略を統率領域に表向きに置いた状態でゲームを始める。）
あなたのデッキの最小サイズは５減少する。"
Backup Plan,代替案,策略,"（この策略を統率領域に表向きに置いた状態でゲームを始める。）
ゲーム開始に際して、追加の手札としてカードを７枚引く。マリガン開始前に、どれかの手札１組を残し、それ以外をあなたのライブラリーに加えて切り直す。"
Brago's Favor,ブレイゴの好意,策略,"秘策（この策略を統率領域に裏向きで置いた状態でゲームを始め、秘密裏にカード名を１つ指定する。あなたはいつでもこの策略を表向きにして、指定したカードの名前を公表してもよい。）
あなたが唱える指定した名前を持つ呪文は、それを唱えるためのコストが{1}少なくなる。"
Double Stroke,一石二鳥,策略,"秘策（この策略を統率領域に裏向きで置いた状態でゲームを始め、秘密裏にカード名を１つ指定する。あなたはいつでもこの策略を表向きにして、指定したカードの名前を公表してもよい。）
あなたが指定した名前を持つインスタント呪文かソーサリー呪文を１つ唱えるたび、あなたはそれをコピーしてもよい。あなたはそのコピーの新しい対象を選んでもよい。"
Immediate Action,即応行動,策略,"秘策（この策略を統率領域に裏向きで置いた状態でゲームを始め、秘密裏にカード名を１つ指定する。あなたはいつでもこの策略を表向きにして、指定したカードの名前を公表してもよい。）
あなたがコントロールする指定した名前を持つクリーチャーは速攻を持つ。"
Iterative Analysis,反復分析,策略,"秘策（この策略を統率領域に裏向きで置いた状態でゲームを始め、秘密裏にカード名を１つ指定する。あなたはいつでもこの策略を表向きにして、指定したカードの名前を公表してもよい。）
あなたが指定した名前を持つインスタント呪文かソーサリー呪文を１つ唱えるたび、あなたはカードを１枚引いてもよい。"
Muzzio's Preparations,ムッツィオの準備,策略,"秘策（この策略を統率領域に裏向きで置いた状態でゲームを始め、秘密裏にカード名を１つ指定する。あなたはいつでもこの策略を表向きにして、指定したカードの名前を公表してもよい。）
あなたがコントロールする指定した名前を持つ各クリーチャーは＋１/＋１カウンターが追加で１個置かれた状態で戦場に出る。"
Power Play,権力行使,策略,"（この策略を統率領域に表向きに置いた状態でゲームを始める。）
あなたが開始プレイヤーとなる。開始プレイヤーとなりうるプレイヤーが複数いる場合、それらのプレイヤーの中から１人を無作為に選ぶ。"
Secret Summoning,秘密の召喚,策略,"秘策（この策略を統率領域に裏向きで置いた状態でゲームを始め、秘密裏にカード名を１つ指定する。あなたはいつでもこの策略を表向きにして、指定したカードの名前を公表してもよい。）
あなたが指定した名前を持つクリーチャーが１体あなたのコントロール下で戦場に出るたび、あなたのライブラリーからその名前を持つカードを望む枚数探してもよい。そうしたなら、それらを公開してあなたの手札に加え、その後、あなたのライブラリーを切り直す。"
Secrets of Paradise,楽園の秘密,策略,"秘策（この策略を統率領域に裏向きで置いた状態でゲームを始め、秘密裏にカード名を１つ指定する。あなたはいつでもこの策略を表向きにして、指定したカードの名前を公表してもよい。）
あなたがコントロールする指定した名前を持つクリーチャーは「{T}：あなたのマナ・プールに、好きな色１色のマナ１点を加える。」を持つ。"
Sentinel Dispatch,歩哨の出動,策略,"（この策略を統率領域に表向きに置いた状態でゲームを始める。）
あなたの最初のアップキープの開始時に、防衛を持つ無色の１/１の構築物・アーティファクト・クリーチャー・トークンを１体戦場に出す。"
Unexpected Potential,予想外の潜在力,策略,"秘策（この策略を統率領域に裏向きで置いた状態でゲームを始め、秘密裏にカード名を１つ指定する。あなたはいつでもこの策略を表向きにして、指定したカードの名前を公表してもよい。）
あなたは任意のマナをいずれかの色のマナであるかのように支払って、指定した名前を持つ呪文を唱えてもよい。"
Worldknit,世界編み,策略,"（この策略を統率領域に表向きに置いた状態でゲームを始める。）
あなたのカードプールにあるすべてのカードが、ゲーム開始時にあなたのライブラリーまたは統率領域に置かれているかぎり、あなたがコントロールする土地は「{T}：あなたのマナ・プールに、好きな色１色のマナ１点を加える。」を持つ。"
Two-Headed Dragon,双頭のドラゴン,クリーチャー ― ドラゴン,"飛行（このクリーチャーは、飛行を持たないクリーチャーにブロックされない。）
{1}{R}：双頭のドラゴンは、ターン終了時まで+2/+0の修正を受ける。
双頭のドラゴンは、２体以上のクリーチャーによってしかブロックされない。
双頭のドラゴンは、本来より１体多いクリーチャーをブロックできる。"
Coral Eel,珊瑚ウツボ,クリーチャー ― 長魚,
Eager Cadet,熱心な士官候補生,クリーチャー ― 人間・兵士,
Giant Octopus,大ダコ,クリーチャー ― タコ,
Goblin Raider,ゴブリンの略奪者,クリーチャー ― ゴブリン・戦士,ゴブリンの略奪者はブロックに参加できない。
Vizzerdrix,ヴィザードリックス,クリーチャー ― ビースト,
Aim High,狙いは高く,インスタント,クリーチャー１体を対象とし、それをアンタップする。ターン終了時まで、それは＋２/＋２の修整を受けるとともに到達を得る。（それは飛行を持つクリーチャーをブロックできる。）
